id,name,building_id
31230, 106. ,160
31228, 111. ,160
31237, 203. ,160
31236, 206. ,160
31234, 207. ,160
31233, 208. ,160
31232, 211. ,160
31231, 213. ,160
31269, 301. ,160
31238, 306. ,160
31239, 307. ,160
31240, 308. ,160
31241, 310. ,160
31242, 312. ,160
31258, 1.a klase ,159
31268, 3.a klase ,159
31260, 4.a klase ,159
31094, 10. ,143
31095, 11. ,143
31096, 12. ,143
31098, 13. ,143
31052, 14. ,143
31056, 15. ,143
31060, 16. ,143
31063, 17. ,143
31106, 18. ,143
31107, 19. ,143
31179, 20. ,143
31112, 21. ,143
31113, 22. ,143
31073, 23. ,143
31076, 24. ,143
31079, 25. ,143
31080, 26. ,143
31133, 29. ,143
31047, 3.  ,143
31135, 30. ,143
31141, 31. ,143
31069, 33. ,143
31101, 36. ,143
31104, 37. ,143
31114, 40. ,143
31116, 41. ,143
31119, 42. ,143
31124, 43. ,143
31129, 44. ,143
31084, 5. ,143
31085, 6. ,143
31088, 7. ,143
31089, 8. ,143
31093, 9. ,143
29818, 006.kab ,536
29819, 011.kab ,536
29833, 102.kab ,536
29672, 104.kab ,536
29674, 105.kab ,536
29676, 108.kab ,536
29677, 115.kab ,536
29705, 116.kab ,536
29708, 118.kab ,536
29709, 119.kab ,536
29711, 121.kab ,536
29714, 122.kab ,536
29716, 124.kab ,536
29717, 126.kab ,536
29720, 128.kab ,536
29726, 130.kab ,536
29660, 202.kab ,536
29661, 204.kab ,536
29822, 205.kab ,536
29663, 206.kab ,536
29664, 208.kab ,536
29665, 209.kab ,536
29666, 211.kab ,536
29667, 212.kab ,536
29668, 213.kab ,536
29728, 217.kab ,536
29730, 219.kab ,536
29734, 220.kab ,536
29736, 222.kab ,536
29738, 223.kab ,536
29737, 224.kab ,536
29786, 225.kab ,536
29788, 226.kab ,536
29796, 228.kab ,536
29799, 229.kab ,536
29802, 231.kab ,536
29804, 232.kab ,536
29807, 233.kab ,536
29809, 234.kab ,536
29651, 302.kab ,536
29825, 303.kab ,536
29655, 304.kab ,536
29856, 305.kab ,536
29658, 306.kab ,536
29659, 308.kab ,536
30989," 103, C korpuss ",171
30987," 104, C korpuss ",171
30983," 105, C korpuss ",171
30976," 204, B korpuss ",171
30980," 206, B korpuss ",171
30981," 207, B korpuss ",171
31001," 207, C korpuss ",171
31003," 208, C korpuss ",171
30978," 209, B korpuss ",171
31005," 209, C korpuss ",171
31027, 302 C korpuss ,171
30964," 302, B korpuss ",171
30957," 303, B korpuss ",171
31028," 303, C korpuss ",171
30955," 304, Bkorpuss ",171
31025," 304, C korpuss ",171
30966," 305, B korpuss ",171
31023," 305, C korpuss ",171
31031, 306. C korpuss ,171
30968," 308, B korpuss ",171
30970," 309, B korpuss ",171
30972," 310, B korpuss ",171
30971," 311, B korpuss ",171
28985, 101.kab ,776
28977, 201.kab ,776
28975, 202.kab ,776
28976, 203.kab ,776
28978, 207.kab ,776
28972, 210.kab ,776
28973, 211.kab ,776
28974, 213.kab ,776
28982, 301.kab ,776
28983, 302.kab ,776
28979, 304.kab ,776
28984, 401.kab ,776
28980, 403.kab ,776
28981, 404.kab ,776
28935, 23.kab ,777
28937, 24.kab ,777
28939, 25.kab ,777
28942, 26.kab ,777
28948, 31.kab ,777
28947, 32.kab ,777
28946, 34.kab ,777
28945, 35.kab ,777
28944, 36.kab ,777
28949, Sporta zāle ,777
29008," 10. kabinets, Sākumskola, 1.stāvs ",886
29005," 27. kabinets, Informātika, 2.stāvs ",886
29007," 28. kabinets, Sākumskola, 2.stāvs ",886
29006," 32. kabinets, Fizika, 2.stāvs ",886
29003," 44. kabinets, Matemātika, 3.stāvs ",886
29004," 46. kabinets, Krievu valoda, 3.stāvs ",886
29002," 48. kabinets, Angļu valoda, 3.stāvs ",886
29001," 50. kabinets, Latviešu valoda, 3.stāvs ",886
32360, 11 ,805
32363, 12 ,805
32350, 17 ,805
32351, 18 ,805
32353, 23 ,805
32344, 28 ,805
32347, 29 ,805
32348, 30 ,805
32357, 9 ,805
29164, 101 ,216
29165, 102 ,216
29168, 104 ,216
29162, 105 ,216
29160, 106 ,216
29170, 124 ,216
29173, 210 ,216
29156, 211 ,216
29172, 212 ,216
29154, 214 ,216
29178, 307 ,216
29148, 310 ,216
29150, 311 ,216
29175, 312 ,216
29153, 315 ,216
29171, Bibliotēka 206 ,216
30057, 1. klase ,617
30055, 2. klase ,617
30059, 3. klase ,617
30050, Informātika  ,617
30051, Krievu. val ,617
30053, Lat. val ,617
30049, Svešvaloda  ,617
30045, fizika ,617
30044, zīmēšana ,617
30061, Ķīmija ,617
35876, 102. ,709
35879, 103. ,709
35882," 104, ",709
35886," 105, ",709
35890," 112, ",709
35893," 113, ",709
35899," 114, ",709
35766," 115, ",709
35765," 119, ",709
35763," 122, ",709
35761," 124, ",709
35762," 127, ",709
35832," 206, ",709
35840," 207, ",709
39313," 208, ",709
35767," 219, ",709
35770," 224, ",709
35822," 302, ",709
35824," 303, ",709
35829," 304, ",709
35916," 305, ",709
35811," 308, ",709
35779," 311, ",709
35813," 315, ",709
35865, 319 ,709
35863, 322 ,709
35960, 1.klase ,656
35970, 2. klase ,656
35969, 3.klase ,656
35971, 4.  klase ,656
35961, Dabas zinības  ,656
35976, Krievu valoda  ,656
35966, Matemātika  ,656
35963, Vizuālā māksla  ,656
35974, Vācu valoda  ,656
35967, Vēsture/ģeogrāfija  ,656
35718, 004. ,929
35719, 005. ,929
35722, 112 ,929
35668, 201. ,929
35670, 202. ,929
35673, 203. ,929
35677, 204. ,929
35681, 205. ,929
35682, 206. ,929
35685, 207. ,929
35688, 208. ,929
35691, 209. ,929
35694, 210. ,929
35695, 211. ,929
35697, 212. ,929
35698, 215. ,929
35699, 216. ,929
35700, 217. ,929
35701, 218. ,929
35702, 301. ,929
35704, 302. ,929
35703, 303. ,929
35705, 304. ,929
35706, 305. ,929
35708, 309. ,929
35710, 310. ,929
35712, 312. ,929
35713, 313. ,929
35716, 314 ,929
29888, 201.kab ,642
29887, 202.kab ,642
29889, 203.kab ,642
29890, 206.kab ,642
29893, 301.kab ,642
29892, 302.kab ,642
29891, 303.kab ,642
29894, 305.kab ,642
29895, 308.kab ,642
6434, 2-21.Kabinets ,39
6433, 2-22.Kabinets ,39
6590, 2-24.Kabinets ,39
6438, 2-25.Kabinets ,39
6591, 2-26.Kabinets ,39
6430, 2-27.Kabinets ,39
6592, 2-28.Kabinets ,39
6428, 2-29.Kabinets ,39
6427, 2-30.Kabinets ,39
6563, 2-31.Kabinets ,39
6600, 2-32.Kabinets ,39
6446, 3-40.Kabinets ,39
23238, 3-41.Kabinets ,39
22055, 3-43.Kabinets ,39
6601, 3-44.Kabinets ,39
6602, 3-45.Kabinets ,39
23240, 3-46.Kabinets ,39
6264, 3-47.Kabinets ,39
6440, 3-49.kabinets ,39
6564, 3-50.kabinets ,39
26399, 10. kab. ,405
29163, 13. Kab ,405
26372, 14. kab. ,405
26380, 15. kab. ,405
26386, 16. kab. ,405
26422, 19. kab. ,405
26408, 2. kab. ,405
26374, 20. kab. ,405
26360, 21. kab. ,405
26364, 22. kab. ,405
26362, 23. kab. ,405
26407, 3. kab. ,405
26411, 4. kab. ,405
26402, 6. kab. ,405
29158, 7. Kab ,405
26401, 8. kab. ,405
26729, 9. kab. ,405
34114, 117. kab ,644
34111, 203.kab ,644
34110, 205.kab ,644
34108, 206.kab ,644
34107, 207.kab ,644
34106, 208.kab ,644
37989, 218.kab ,644
34113, 221.kab ,644
34138, 115.kab ,645
34136, 203.kab ,645
34137, 213.kab ,645
34133, 215.kab ,645
34141, 303.kab ,645
34143, 310. kab ,645
34145, 312.kab ,645
34146, 313.kab ,645
34151, 314.kab ,645
34149, 316.kab ,645
34147, 317.kab ,645
34156, 404.kab ,645
34155, 410.kab ,645
34152, 411.kab ,645
34154, 412.kab ,645
29322, Latviešu valoda un krievu valoda ,486
29329, Mūzika ,486
29312, Pirmsskolas grupa ,486
29317, Sk. Aivas klase ,486
29309, Sk. Ingrīdas klase ,486
29306, Sk. Mārītes klase ,486
32878, 202 ,170
32879, 210 ,170
32876, 216 ,170
32874, 217 ,170
32873, 218 ,170
32871, 219 ,170
32870, 220 ,170
32864, 301 ,170
32861, 304 ,170
32857, 315 ,170
32845, 316 ,170
32850, 319 ,170
32852, 321 ,170
32853, 417 ,170
30223, 1. klase ,202
30232, 2. klase ,202
30226, 4. klase ,202
30228, Latviešu valodas klase ,202
30225, Vēsture klase ,202
30234, Ģeogrāfija klasei ,202
25459, 007 ,124
25460, 009 ,124
25462, 010 ,124
25461, 011 ,124
25526, 1034 ,124
25426, 105 ,124
25424, 106 ,124
25427, 107 ,124
25528, 1087 ,124
25529, 1095 ,124
25530, 1100 ,124
26045, 1113 ,124
39220, 1114 ,124
25430, 126 ,124
25444, 128 ,124
25432, 130 ,124
25433, 131 ,124
25436, 133 ,124
25441, 134 ,124
25438, 139 ,124
26044, 2001 ,124
25517, 2008 ,124
39219, 2014 ,124
25518, 2017 ,124
25515, 2019 ,124
26042, 2028 ,124
41389, 2029 ,124
25509, 2030 ,124
25456, 204 ,124
26050, 2040 ,124
25454, 205 ,124
26049, 2052 ,124
25451, 220 ,124
25453, 221 ,124
25458, 223 ,124
26046, MO04 ,124
26047, MO05 ,124
26048, MO07 ,124
31779, 103 ,308
31764, 204 ,308
31765, 205 ,308
31767, 207 ,308
31768, 209 ,308
31777, 301 ,308
31776, 303 ,308
31774, 304 ,308
31772, 305 ,308
31771, 307 ,308
31770, 309 ,308
30480, 102 ,189
30476, 107 ,189
30473, 110 ,189
30525, 201 ,189
30524, 202 ,189
30522, 203 ,189
30521, 301 ,189
30520, 302 ,189
30518, 303 ,189
30516, 304 ,189
30515, 306 ,189
30508, 307 ,189
30512, 308 ,189
30511, 309 ,189
30489, 402 ,189
30491, 403 ,189
30493, 404 ,189
30495, 407 ,189
30504, 408 ,189
30501, 409 ,189
30497, 411 ,189
30415, 18 kab ,190
30411, 24 kab ,190
30410, 25 kab ,190
32408, 102. kab. ,219
32410, 103. kab.  ,219
32413, 109. kab.  ,219
32418, 110. kab. ,219
32402, 201. kab. ,219
32401, 202. kab.  ,219
32398, 203. kab. ,219
32395, 206.kab. ,219
32362, 301. kab.  ,221
32365, 302. kab.  ,221
32367, 307. kab. ,221
32369, 308. kab.  ,221
32547, 103.kab ,462
32545, 106.kab ,462
32543, 108.kab ,462
32524, 109.kab ,462
32550, 109.kab  ,462
32537, 201.Kab ,462
32551, 205.kab ,462
32552, 206.kab ,462
32463, 209.kab ,462
32529, 211.kab ,462
32533, 212.kab ,462
32554, 301.kab ,462
32553, 312.kab ,462
27314, 48. klases telpa. ,739
27312, 49. klases telpa. ,739
27313, 50. klases telpa. ,739
27311, 51. klases telpa. ,739
27310, 57. klases telpa. ,739
27309, 58. klases telpa. ,739
27308, 59. klases telpa. ,739
27306, 63. klases telpa ,739
27307, 65. klases telpa. ,739
27315, 68. klases telpa. ,739
26180, 101. kab ,566
26179, 102. kab ,566
26178, 103. kab ,566
26177, 104. kab ,566
26176, 105. kab ,566
26175, 108. kab ,566
26174, 109. kab ,566
26173, 110. kab ,566
26172, 111. kab ,566
39438, 122. kab ,566
26159, 201. kab ,566
26160, 202. kab ,566
26161, 203. kab ,566
26162, 204. kab ,566
26163, 205. kab ,566
26164, 208. kab ,566
26165, 209. kab ,566
26166, 210. kab ,566
26167, 211. kab ,566
26168, 212. kab ,566
26169, 213. kab ,566
26170, 217. kab ,566
26171, 220. kab ,566
26158, 301. kab ,566
26157, 302. kab ,566
26156, 303. kab ,566
26155, 304. kab ,566
26154, 305. kab ,566
26153, 306. kab ,566
26152, 307. kab ,566
26151, 308. kab ,566
26150, 309. kab ,566
26149, 310. kab ,566
26148, 311. kab ,566
26147, 312. kab ,566
26146, 313. kab ,566
26145, 318. kab ,566
26142, 320. kab ,566
26140, 321. kab ,566
26734, 11. kab ,173
26738, 11a. kab ,173
26842, 122. kab ,173
26843, 123. kab ,173
26864, 125. kab ,173
26744, 15. kab ,173
26748, 16. kab ,173
26853, 202. kab ,173
26854, 203. kab ,173
26852, 204. kab ,173
26851, 205. kab ,173
26844, 206. kab ,173
26845, 208. kab ,173
26847, 209. kab ,173
26848, 210. kab ,173
26849, 211. kab ,173
26850, 212. kab ,173
26846, 215. kab ,173
26702, 23. kab ,173
39460, 24. kab ,173
26855, 26. kab ,173
26856, 30. kab ,173
28442, 302. kab  ,173
26760, 303. kab ,173
25125, 304. kab ,173
26763, 305. kab ,173
26857, 306. kab ,173
26858, 308. kab ,173
26860, 309. kab ,173
26861, 310. kab ,173
26862, 311. kab ,173
26863, 312. kab ,173
26859, 314. kab ,173
26709, 36. kab ,173
26708, 37. kab ,173
26712, 38. kab ,173
26717, 39. kab ,173
26719, 40. kab ,173
26721, 41. kab ,173
28436, 42. kab ,173
39461, 46. kab  ,173
28437, 49. kab  ,173
28435, 51. kab  ,173
28472, 52. kab  ,173
28447, 53. kab  ,173
28448, 54. kab  ,173
28449, 55. kab  ,173
28451, 56. kab  ,173
28453, 57. kab  ,173
28455, 58. kab  ,173
28460, 59. kab  ,173
26750, 61. kab ,173
26749, 63. kab ,173
26751, 64. kab ,173
26752, 65. kab ,173
26753, 66. kab ,173
26755, 67. kab ,173
26757, 68. kab ,173
26758, 69. kab ,173
26761, 72. kab ,173
26730, 9. kab ,173
26728, Ēdamzāle ,173
26565, 10. kab ,177
26566, 11. kab ,177
26567, 12. kab ,177
26569, 13. kab ,177
26571, 14. kab ,177
26573, 15. kab ,177
26574, 17. kab ,177
28583, 19. kab ,177
26577, 20. kab ,177
26579, 21. kab ,177
26582, 22. kab ,177
26584, 23. kab ,177
26589, 25. kab ,177
26590, 26. kab ,177
26586, 27. kab ,177
26602, 30. kab ,177
26610, 32. kab ,177
26612, 33. kab ,177
26614, 34. kab ,177
26606, 35. kab ,177
26595, 36. kab ,177
26593, 37. kab ,177
26638, 38. kab ,177
26597, 39. kab ,177
26617, 40. kab ,177
26632, 41. kab ,177
26640, 44. kab ,177
26626, 45. kab ,177
26623, 46. kab ,177
26620, 47. kab ,177
26630, 48. kab ,177
28034, 10. Direktore ,567
28035, 11. Sekretāre  ,567
28036, 12. Datorklase ,567
28025, 13. Frizieru klase ,567
28024, 14. Informātika ,567
28026, 15. Teorijas klase ,567
28021, 16. Teorijas klase ,567
28040, 18. Skolotāju istaba ,567
28018, 19. Stilisti ,567
28019, 20. Teorijas klase ,567
28041, 3. Skolotāju istaba ,567
28030, 9. Direktora vietnieki  ,567
28029, 9. Grāmatvedība  ,567
28017, Bibliotēka  ,567
27904, Frizieru klase 1 ,567
27906, Frizieru klase 2 ,567
28042, Frizieru skolotāju istaba  ,567
27898, Konditoreja 1 ,567
27900, Konditoreja 2 ,567
27902, Konditoreja 3 ,567
27896," Pavāri, degustēšnu zāle  ",567
28038, Virtuves darbinieku teorijas klase  ,567
28016, Vizāžistu klase  ,567
27895, komercdarbības kab. ,567
27894, komercdarbības kab. ,567
27953, Aktu zāle ,568
27954, Angļu valodas kab. ,568
27958, CNC Datorklase ,568
27957, CNC darbnīca ,568
27960," Darbnīca ""MDA"" ",568
28048, Garderobe  ,568
27952, Latviešu valodas  kab. ,568
27951, Matemātikas kab. ,568
28090, Metālapstrādes un griežšanas telpa ,568
28060, Skolotāju istaba 2.stāvs gaiteņa galā  ,568
28053, Skolotāju istaba 2.stāvs pretī kāpnēm  ,568
28083, Sporta zāle ,568
27959," Teorijas klase ""CNC"" ",568
27961," Teorijas klase ""MDA"" ",568
27962," Teorijas klase 1.stāvā ""pie kāpnēm"" ",568
27950, Teorijas klase 3.stāvā ,568
27949, Teorijas klase 3.stāvā ,568
28085, Trenažieru zāle  ,568
27955, Vēstures kab. ,568
27956, Ķīmijas kab. ,568
26358, 10. kab ,176
26418, 11.a. kab ,176
26361, 11.b. kab ,176
26357, 12. kab ,176
26351, 13. kab ,176
26359, 18. kab ,176
26363, 20. kab ,176
26365, 21. kab ,176
26366, 22. kab ,176
26367, 23. kab ,176
26368, 24. kab ,176
26369, 25. kab ,176
26417, 26. kab ,176
26370, 27. kab ,176
26373, 29. kab ,176
26392, 30. kab ,176
26390, 32. kab ,176
26389, 34. kab ,176
26387, 35. kab ,176
26383, 36. kab ,176
26381, 37. kab ,176
26379, 38. kab ,176
26376, 39. kab ,176
26396, 40. kab ,176
26400, 41. kab ,176
26403, 42. kab ,176
26405, 43. kab ,176
26409, 44. kab ,176
26414, 45. kab ,176
26416, 47. kab ,176
26356, 9. kab ,176
28548, Bibliotēka  ,176
28227, 10. Kab  ,175
28238, 11.kab ,175
28230, 12. Kab  ,175
28152, 13. kab ,175
28229, 14. Kab  ,175
28231, 16. Kab ,175
28237, 17. Kab  ,175
28235, 18.kab ,175
28226, 21. Kab  ,175
28233, 22. Kab  ,175
28225, 23. Kab  ,175
28222, 25. Kab  ,175
28156, 26. kab ,175
28149, 27. kab ,175
28162, 28. kab ,175
28219, 29. Kab  ,175
28166, 30. kab ,175
28207, 31. Kab  ,175
28198, 33. kab ,175
28199, 34.kab  ,175
28190, 35. kab ,175
28202, 36. Kab ,175
28193, 37. kab ,175
28201, 39. Kab  ,175
28196, 40.kab  ,175
28216, 7.kab  ,175
28218, 8. Kab  ,175
28208, 9. Kab  ,175
28160, A bungu klase ,175
39462, B bungu klase ,175
28206, Bibliotēka ,175
28192, Mazā zāle  ,175
26305, 11. kab ,565
26307, 12. kab ,565
26281, 207. kab ,565
28588, 208. kab  ,565
26286, 218. kab ,565
26284, 219. kab ,565
26282, 220. kab ,565
26303, 3. kab ,565
26290, 313. kab ,565
26292, 314. kab ,565
26296, 315. kab ,565
26295, 318. kab ,565
26293, 319. kab ,565
26289, 320. kab ,565
26304, 4. kab ,565
26297, 6. kab ,565
26298, 7. kab ,565
26532, 102. kab ,174
26534, 103. kab ,174
26533, 104. kab ,174
28420, 110. kab ,174
26528, 114. kab ,174
26529, 115. kab ,174
26530, 116. kab ,174
26531, 117. kab ,174
26506, 206. kab ,174
42876, 207.kab ,174
26505, 210. kab ,174
26527, 216. kab ,174
26526, 217. kab ,174
26525, 218. kab ,174
26524, 219. kab ,174
26523, 220. kab ,174
26539, 301. kab ,174
26511, 302. kab ,174
26510, 304. kab ,174
26509, 305. kab ,174
26508, 306. kab ,174
26512, 309. kab ,174
26513, 315. kab ,174
26515, 316. kab ,174
26517, 317. kab ,174
26519, 318. kab ,174
26521, 319. kab ,174
26223, 001. klase ,178
26232, 005. klase ,178
26234, 101. klase ,178
26237, 103. klase ,178
26236, 105. klase ,178
26235, 107. klase ,178
26227, 110. klase ,178
26228, 111. klase ,178
26229, 112. klase ,178
26226, 113. klase ,178
26230, 114. klase ,178
26241, 201. klase ,178
26239, 202. klase ,178
26238, 203. klase ,178
26240, 204. klase ,178
26242, 206. klase ,178
26243, 210. klase ,178
26244, 211. klase ,178
26245, 212. klase ,178
26247, 301. klase ,178
26246, 304. klase ,178
28622, 305. kab  ,178
28627, 306. Kab  ,178
28631, 307. Kab  ,178
28635, 308. Kab  ,178
28639, 309. kab  ,178
28642, 310. kab  ,178
25837, 101A. kab ,556
25853, 102D. kab ,556
25847, 103. kab ,556
25848, 104. kab ,556
25851, 105. kab ,556
25838, 106A. kab ,556
25842, 108. kab ,556
25844, 113. kab. mērniecības lab. ,556
25814, 115. kab ,556
25815, 115. kab ,556
25832, 202A. kab ,556
25834, 203A. kab ,556
25861, 204D. kab ,556
25830, 205A. kab ,556
25860, 205D. kab ,556
25859, 206D. kab ,556
25858, 207D. kab ,556
25857, 208D. kab ,556
25856, 209D. kab ,556
25828, 210A. kab ,556
25855, 210D. kab ,556
25825, 211A. kab ,556
25854, 211D. kab ,556
25820, 212. kab ,556
25827, 212A. kab ,556
25819, 213. kab ,556
25818, 214. kab ,556
25817, 215. kab ,556
25816, 216. kab ,556
25862, 222. kab. aktu zāle  ,556
25868, 301. kab ,556
25867, 302. kab ,556
25866, 303. kab ,556
25865, 304. kab ,556
25864, 305. kab ,556
25863, 306. kab ,556
25874, 401. kab ,556
25873, 402. kab ,556
25872, 403. kab ,556
25871, 404. kab ,556
25870, 405. kab ,556
25869, 406. kab ,556
28339, 101. ,533
28340, 102. ,533
28337, 106. ,533
28335, 107. ,533
28338, 109. ,533
28343, 112. ,533
28342, 115. ,533
28318, 208. ,533
28321, 209. ,533
28322, 210. ,533
28319, 211. ,533
28324, 213. ,533
28325, 214. ,533
28327, 215. ,533
28328, 216. ,533
28317, 217. ,533
28315, 218. ,533
28314, 221. ,533
28330, 301. ,533
28334, 303. ,533
28333, 304. ,533
28331, 305. ,533
25958, 009. kab ,555
25960, 010. kab ,555
25951, 013. kab ,555
25962, 113. kab ,555
25964, 114. kab ,555
25965, 115. kab ,555
25967, 116. kab ,555
25969, 117. kab  ,555
25971, 118. kab ,555
25972, 119. kab ,555
25973, 120. kab ,555
25974, 121. kab ,555
26011, 149. kab ,555
26013, 154. kab ,555
26007, 158. kab ,555
26009, 163. kab ,555
26005, 211. kab ,555
25983, 217. kab ,555
25982, 218. kab ,555
25980, 219. kab ,555
25979, 220. kab ,555
25978, 221. kab ,555
25977, 222. kab ,555
25976, 223. kab ,555
25975, 224. kab ,555
28284, 311. kab ,555
25990, 317. kab ,555
25995, 319. kab ,555
25997, 320. kab ,555
28915, Klienta istaba ,915
28912, Klienta istaba ,915
28911, Ēdamzāle ,915
28796, 2. grupas Vestibils ,914
28791, 4.grupas Vestibils ,914
28793, 5.grupas Vestibils ,914
28930, Kopējā telpa  ,975
28832, Vestibils ,913
28761, Koridors ,572
28762, Vestibils A ,572
28764, Vestibils B ,572
28759, Ēdamzāle ,572
28805," Aktu zāle, 1.stāvs ",558
28799," Darbinieku atpūtas telpa, 2.stāvs ",558
28811," Izolātors, 1.stāvs ",558
28803," Klientu atpūtas telpa, 2.stāvs ",558
28807," Vestibils, 1.stāvs ",558
28802," Vestibils, 2.stāvs ",558
27037, 1.klase ,917
27007, 101. kab ,917
27001, 116 kab. ,917
27000, 141 kab. ,917
26999, 142 kab. ,917
27002, 143 kab. ,917
27003, 144 kab. ,917
27017, 2.klase ,917
26992, 201 kab. ,917
26991, 202 kab. ,917
26987, 232 kab. ,917
27028, 3.klase ,917
26995, 321. kab ,917
26993, 332 kab. ,917
27034, 4.klase ,917
27025, 5.klase ,917
27021, 6.klase ,917
27020, 7.klase ,917
27018, 8.klase ,917
27023, 9.klase ,917
26997, Bibliotēka ,917
27016, Dabaszinības kab. ,917
26975, Datorklases kab. ,917
27005, Draugi ,917
26996, Lasītava ,917
26994, Montesori ,917
28423, Mājturība zēniem  ,917
27015," Mājturības kab. ""Meiteņu"" ",917
27012," Vizuālā māksla, mūzika  ",917
25940, Krīzes centra koplietošanas telpa ,531
27527," 101. kabinets, Mazā skola, 1.stāvs ",895
27492," 103. kabinets, Lielā skola, 1.stāvs ",895
27494," 116. kabinets, Lielā skola, 1.stāvs ",895
27526," 201. kabinets, Lielā skola, 2.stāvs ",895
27496," 201. kabinets, Mazā skola, 2.stāvs ",895
27500," 202. kabinets, Lielā skola, 2.stāvs ",895
27524," 202. kabinets, Mazā skola, 2.stāvs ",895
27498," 203. kabinets, Lielā skola, 2.stāvs ",895
27522," 205. kabinets, Mazā skola, 2.stāvs ",895
27491," 211. kabinets , liela skola ",895
35026, 104.kab ,542
35025, 105.kab ,542
35023, 106.kab ,542
35022, 107.kab ,542
35015, 302.kab   matemātika ,542
35014, 303 kab   informātika ,542
35016, 307.kab   Latviešu valoda ,542
35018, 405.kab   Ķīmija ,542
35021, 406.kab   Angļu valoda ,542
35552, 1. st. 27 ,595
35561, 2. st. 45. kab.  ,595
35554, 2. st. 54.kab. ,595
35556, 2. st. 55.kab. ,595
35558, 2. st. 57.kab. ,595
35560, 2. st. 58. kab. ,595
35565, 3. st. 69.kab.  ,595
35566, 3. st. 70.kab. ,595
35568, 3. st. 71.kab.  ,595
37705, 104. kab ,956
37704, 105. kab ,956
37701, 106. kab ,956
37702, 107. kab ,956
37703, 108. kab ,956
37700, 109. kab ,956
37699, 110. kab ,956
37706, 17. kab ,956
37707, 19. kab ,956
37690, 211. kab ,956
37691, 212. kab ,956
37692, 213. kab ,956
37693, 214. kab ,956
37694, 215. kab ,956
37695, 216. kab ,956
37696, 217. kab ,956
37697, 218. kab ,956
37698, 218. kab ,956
37685, 304. kab ,956
37686, 308. kab ,956
37687, 309. kab ,956
37688, 310. kab ,956
37689, 311. kab ,956
37671, 312. kab ,956
37676, 315. kab ,956
37684, 316. kab ,956
37677, 317. kab ,956
37683, 318. kab ,956
37678, 319. kab ,956
37679, 320. kab ,956
37680, 321. kab ,956
37681, 322. kab ,956
37682, 323 kmz. kab ,956
37708, 402 kcz. kab ,956
37672, 412. kab ,956
37675, 506. kab ,956
37673, 507. kab ,956
37674, 508. kab ,956
37709, 509. kab ,956
29116," 108. kabinets., Jaunais mācību korpuss, 1.stāvs ",653
29127," 17. kabinets., vecais mācību korpuss, 1.stāvs ",653
29133," 20. kabinets., vecais mācību korpuss, 1.stāvs ",653
29119," 208. kabinets, Jaunais mācību korpuss, 2.stāvs ",653
29131, 21. kabinets vecais korpus ,653
29118," 212. kabinets, Jaunais mācību korpuss, 2.stāvs ",653
29130," 22. kabinets., vecais mācību korpuss, 1.stāvs ",653
29121," 3. kabinets., Internāta korpuss, 1.stāvs ",653
29123," 6. kabinets., Internāta korpuss, 1.stāvs ",653
29124," 7. kabinets., Internāta korpuss, 1.stāvs ",653
34182, 10. kab. ,781
34180, 11. kab. ,781
34178, 12. kab. ,781
34161, 13. kab. ,781
34160, 15. kab. ,781
34162, 16. kab. ,781
34163, 17. kab. ,781
34165, 18. kab. ,781
34168, 19. kab. ,781
34199, 2.kl. ,781
34169, 20. kab. ,781
34166, 21. kab. ,781
34194, 23. kab. ,781
34196, 24. kab. ,781
34198, 25. kab. ,781
34197, 27. kab. ,781
34195, 28. kab. ,781
34185, 30. kab. ,781
34189, 31. kab. ,781
34191, 32. kab. ,781
34192, 33. kab. ,781
34190, 34. kab. ,781
34187, 35. kab. ,781
34188, 36. kab. ,781
34200, 37. kab. ,781
34201, 38. kab. ,781
34202, 39. kab. ,781
34171, 4. kab. ,781
34204, 40. kab. ,781
34205, 41. kab. ,781
34172, 5. kab. ,781
34183, 6. kab. ,781
34175, 7. kab. ,781
34179, 8. kab. ,781
34181, 9. kab. ,781
34206, Bibliotēka ,781
34208, Sekretāru kab. ,781
29829," 0.22. telpa, pagrabstāvs vecais korpuss ",447
29816," 0.23. telpa, pagrabstāvs  jaunais korpuss ",447
29813," 0.27. telpa, pagrabstāvs jaunais korpuss ",447
29810," 1.03. telpa, 1.stāvs jaunais korpuss  ",447
29855," 1.05. telpa, 1.stāvs vecais korpuss ",447
29857," 1.08. telpa, 1.stāvs vecais korpuss ",447
42932," 1.09. telpa, 1.stāvs vecais korpuss ",447
29861," 1.12. telpa, 1.stāvs vecais korpuss ",447
29843," 1.16. telpa, 1.stāvs vecais korpuss ",447
29808," 1.17. telpa, 1.stāvs jaunais korpuss ",447
29801," 1.18. telpa, 1.stāvs jaunais korpuss ",447
29798," 1.20. telpa, 1.stāvs jaunais korpuss ",447
29793," 1.22. telpa, 1.stāvs jaunais korpuss ",447
29787," 2.01. telpa, 2.stāvs internāta korpuss ",447
42934," 2.02. telpa, 2.stāvs internāta korpuss ",447
29842," 2.02. telpa, 2.stāvs vecais korpuss ",447
29748," 2.03. telpa, 2.stāvs jaunais korpuss ",447
29841," 2.04. telpa, 2.stāvs vecais korpuss ",447
29840," 2.08. telpa, 2.stāvs vecais korpuss ",447
29839," 2.09. telpa, 2.stāvs vecais korpuss ",447
29753," 2.10. telpa, 2.stāvs jaunais korpuss ",447
